"gene","GTExN7MScountsPUBLISHED","GTExNFK9countsPUBLISHED","GTExO5YTcountsPUBLISHED","GDC2821countsPUBLISHED","GDC2828countsPUBLISHED","GDC2839countsPUBLISHED","padj","symbol","rank","rank_change"
"ENSG00000074201",417,509,770,2927,3915,5007,0.000594008511891121,"CLNS1A",4805,-1582
"ENSG00000004399",1638,1318,1309,20308,11337,10656,0.000594356215945316,"PLXND1",4806,186
"ENSG00000211797",32,139,17,11,0,4,0.000595736776487045,"TRAV17",4807,1179
"ENSG00000085514",4038,2126,5666,692,1960,271,0.00059855728880508,"PILRA",4808,-1066
"ENSG00000226928",0,0,0,22,22,32,0.000598773763340584,"RPS14P4",4809,577
"ENSG00000181274",1237,2528,19367,599,1857,875,0.000601349835420659,"FRAT2",4810,-817
"ENSG00000225213",5,0,2,89,45,100,0.000601349835420659,"AC073367.1",4811,2725
"ENSG00000225342",30,44,364,5,30,3,0.000601618925076898,"LRRK2-DT",4812,-478
"ENSG00000258284",0,0,0,28,13,48,0.000603107089086936,"POLR2KP1",4813,2650
"ENSG00000204055",5,22,27,2,0,2,0.000604285494834418,"AL158151.1",4814,NA
"ENSG00000146122",188,823,9284,296,19,2,0.000604766575891145,"DAAM2",4815,-716
"ENSG00000114956",469,595,2180,417,476,462,0.000607040704979555,"DGUOK",4816,2357
"ENSG00000158850",1941,1219,1570,951,821,855,0.000607040704979555,"B4GALT3",4817,-1272
"ENSG00000198715",543,582,832,331,497,406,0.000607040704979555,"GLMP",4818,508
"ENSG00000202441",0,0,5,74,56,45,0.000607040704979555,"RNY4P10",4819,14004
"ENSG00000259079",3,0,0,153,131,18,0.000607040704979555,"AC005476.1",4820,-543
"ENSG00000170919",205,174,475,2000,1342,1943,0.000607052286711566,"TPT1-AS1",4821,5113
"ENSG00000251369",68,102,123,867,537,1111,0.000607052286711566,"ZNF550",4822,-1572
"ENSG00000275793",0,0,0,20,19,44,0.000608164852497175,"RIMBP3",4823,466
"ENSG00000108509",2456,1636,7479,1619,2070,1290,0.00060913450100371,"CAMTA2",4824,356
"ENSG00000201563",0,0,0,27,44,14,0.000609749707203326,"Y_RNA",4825,2730
"ENSG00000232059",1,0,0,37,31,36,0.000609772015569383,"AL451007.1",4826,4504
"ENSG00000202078",0,0,0,22,33,21,0.000609783158057166,"Y_RNA",4827,17271
"ENSG00000267717",0,0,0,12,29,51,0.000609783158057166,"SRSF10P1",4828,2598
"ENSG00000265298",348,480,2239,310,368,306,0.000610155325761526,"AC132812.1",4829,4235
"ENSG00000242876",0,0,0,28,22,24,0.000611022871955078,"RN7SL812P",4830,2891
"ENSG00000266490",4,8,3,56,274,92,0.000611022871955078,"AC127024.5",4831,127
"ENSG00000006652",5183,1956,4568,959,660,2076,0.000611526847327434,"IFRD1",4832,12958
"ENSG00000042980",426,134,157,13955,1565,4946,0.000612753324966885,"ADAM28",4833,182
"ENSG00000172912",0,0,0,23,33,20,0.000614101281753035,"COX6B1P3",4834,460
"ENSG00000078401",20,123,37,15,2,9,0.0006143327816534,"EDN1",4835,-1597
"ENSG00000100351",2025,1236,668,616,216,95,0.0006143327816534,"GRAP2",4836,-1073
"ENSG00000186395",250,705,604,223,184,261,0.000614357698955939,"KRT10",4837,-484
"ENSG00000234772",2,0,0,43,35,92,0.000614357698955939,"LINC00412",4838,-833
"ENSG00000250980",0,0,0,28,25,21,0.000616137111366207,"NSA2P6",4839,2688
"ENSG00000258400",0,0,0,15,25,45,0.000618729549979704,"AL591767.1",4840,2703
"ENSG00000197329",4817,3521,7612,1882,1888,230,0.00061943757660488,"PELI1",4841,-805
"ENSG00000230291",0,0,2,25,50,79,0.000619617744434458,"AC078817.1",4842,7426
"ENSG00000188038",10,19,27,0,1,4,0.000621182941314372,"NRN1L",4843,NA
"ENSG00000206881",0,0,0,20,33,23,0.000621442426195974,"RNU6-190P",4844,7949
"ENSG00000259736",2,0,2,42,55,36,0.000621742550600327,"CRTC3-AS1",4845,825
"ENSG00000076067",213,206,189,1942,1479,1821,0.000621921247449626,"RBMS2",4846,-1867
"ENSG00000126945",2029,2939,9140,1613,2628,1468,0.000623240941596943,"HNRNPH2",4847,983
"ENSG00000187091",533,268,748,224,292,291,0.000623240941596943,"PLCD1",4848,-1909
"ENSG00000013275",1090,1357,2970,982,1334,1014,0.000624578662070554,"PSMC4",4849,-1507
"ENSG00000146350",31,38,29,410,227,632,0.000626063499262249,"TBC1D32",4850,-551
"ENSG00000261794",2,14,9,137,102,265,0.000626063499262249,"GOLGA8H",4851,4100
"ENSG00000136925",91,61,52,823,684,748,0.000626385846620113,"TSTD2",4852,-519
"ENSG00000275106",7,3,0,139,150,89,0.000626717898956099,"AC025594.2",4853,-582
"ENSG00000133067",869,328,38,83,13,54,0.000627626331768252,"LGR6",4854,-1374
"ENSG00000163171",2752,4099,5508,2461,2542,1000,0.000627626331768252,"CDC42EP3",4855,-26
"ENSG00000183837",467,153,136,81,8,46,0.000627816512511748,"PNMA3",4856,-1706
"ENSG00000180938",4,2,12,90,75,63,0.000628957232824801,"ZNF572",4857,-157
"ENSG00000207034",2,1,0,26,85,61,0.000630254752380847,"Y_RNA",4858,18116
"ENSG00000228057",7,4,7,109,82,54,0.000630537715819897,"SEC63P1",4859,5158
"ENSG00000235852",1,0,0,68,10,80,0.000630537715819897,"AC005540.1",4860,2732
"ENSG00000253754",0,0,0,41,16,24,0.000630849822706788,"AC087620.1",4861,574
"ENSG00000172139",0,0,0,24,29,21,0.00063131907698664,"SLC9C1",4862,592
"ENSG00000235843",0,0,0,21,42,18,0.000632278615673776,"AL390961.2",4863,467
"ENSG00000118620",94,153,142,820,1385,1275,0.000632700847301992,"ZNF430",4864,-1571
"ENSG00000158258",3,6,12,376,99,41,0.000633700325351356,"CLSTN2",4865,3118
"ENSG00000142856",30,89,197,917,878,1125,0.000636488875510073,"ITGB3BP",4866,-450
"ENSG00000265136",4,0,0,62,76,89,0.000636993824945166,"AC124283.4",4867,7292
"ENSG00000169122",113,49,277,42,4,2,0.000637574282642357,"FAM110B",4868,-603
"ENSG00000254985",0,0,1,27,28,59,0.000638780274495527,"RSF1-IT2",4869,-1045
"ENSG00000139725",412,169,161,104,64,88,0.000641039253219973,"RHOF",4870,10549
"ENSG00000128694",45,63,71,425,427,415,0.000641483156286809,"OSGEPL1",4871,1099
"ENSG00000154479",0,0,4,78,29,69,0.000641735238357347,"CCDC173",4872,38
"ENSG00000271500",9,0,0,277,155,267,0.000641735238357347,"AC005183.1",4873,-1123
"ENSG00000177575",1400,17145,43524,1906,2755,95,0.000642907071992654,"CD163",4874,-953
"ENSG00000072756",100,91,346,1324,1183,1060,0.000643280339249259,"TRNT1",4875,-669
"ENSG00000253755",76,19,43,1924,2751,132,0.00064336265251483,"IGHGP",4876,-3119
"ENSG00000064687",9485,3047,7050,3710,2161,1632,0.000644380590392806,"ABCA7",4877,-1496
"ENSG00000064787",13,22,160,6,11,10,0.000644380590392806,"BCAS1",4878,-3524
"ENSG00000188647",348,685,1211,6854,4126,5276,0.000644380590392806,"PTAR1",4879,-1318
"ENSG00000227051",26,50,109,20,3,1,0.000644418426968221,"C14orf132",4880,-2915
"ENSG00000227950",0,0,0,26,20,28,0.000644418426968221,"AL590128.1",4881,543
"ENSG00000231964",99,91,783,68,85,27,0.000645541460311454,"AL731567.1",4882,-3711
"ENSG00000209482",0,0,1,49,25,33,0.000647165737958578,"SNORD83A",4883,11573
"ENSG00000174059",66,455,51,5636,1870,24504,0.000647952955474042,"CD34",4884,-1550
"ENSG00000234946",1,0,0,34,31,38,0.000648256388550735,"SDHCP3",4885,2006
"ENSG00000243265",1,0,0,53,21,40,0.000648362642657923,"RPL23AP55",4886,773
"ENSG00000256712",2,0,0,74,32,49,0.000649431028854072,"AC134349.1",4887,834
"ENSG00000083454",1010,510,1081,432,49,150,0.000649657234164605,"P2RX5",4888,1913
"ENSG00000196860",0,0,0,17,36,25,0.000649785683002223,"TOMM20L",4889,2885
"ENSG00000283204",0,0,0,17,36,25,0.000649785683002223,"MIR4434",4890,573
"ENSG00000028203",231,171,257,1502,1465,2391,0.000650283863579216,"VEZT",4891,-1581
"ENSG00000115290",12,37,4,1,0,1,0.000650283863579216,"GRB14",4892,-2037
"ENSG00000279147",0,0,0,29,10,60,0.000650724406364545,"AC112504.1",4893,491
"ENSG00000271639",0,1,1,40,30,58,0.000651781859510456,"PPFIA1P1",4894,-1727
"ENSG00000237693",7,2,2,98,47,177,0.000652209851966458,"IRGM",4895,278
"ENSG00000259363",18,8,10,396,116,145,0.000652318252673275,"AC090825.1",4896,11868
"ENSG00000268705",0,0,0,28,16,34,0.000653436014853145,"BNIP3P26",4897,574
"ENSG00000238057",19,7,8,131,725,131,0.000653580794032874,"ZEB2-AS1",4898,2859
"ENSG00000144908",26,21,32,11,2,2,0.000653589588520589,"ALDH1L1",4899,-2707
"ENSG00000112378",111,179,29,17,27,2,0.000654664489424923,"PERP",4900,-2444
"ENSG00000231726",0,0,0,27,25,21,0.000654744649165289,"HMGN2P38",4901,596
"ENSG00000047644",1648,1404,4836,1715,925,617,0.00065664128390449,"WWC3",4902,-997
"ENSG00000095002",140,288,332,1883,1699,2341,0.00065936253038021,"MSH2",4903,-1391
"ENSG00000241468",319,902,2410,381,287,464,0.00065936253038021,"ATP5MF",4904,13525
"ENSG00000171700",1881,3589,17929,1628,2661,1278,0.000659666900610521,"RGS19",4905,-933
"ENSG00000234149",0,0,0,33,12,41,0.000659710784120946,"AC018511.2",4906,539
"ENSG00000077150",3201,1262,4902,1779,715,417,0.000660012675604263,"NFKB2",4907,-1492
"ENSG00000174013",37,90,168,551,1218,1120,0.000660012675604263,"FBXO45",4908,-1712
"ENSG00000173442",8139,4747,17997,4685,6454,3405,0.000660224312695418,"EHBP1L1",4909,-1946
"ENSG00000165915",633,798,1434,790,393,445,0.000661191953164868,"SLC39A13",4910,-858
"ENSG00000283498",1,5,0,40,259,89,0.000661650224375593,"MIR1244-2",4911,21490
"ENSG00000218991",0,2,0,26,169,39,0.000661781684072766,"CCNG1P1",4912,249
"ENSG00000266668",0,0,0,36,16,26,0.000662893252624997,"MIR5692C2",4913,579
"ENSG00000254884",2,0,1,48,35,45,0.000663347393992677,"PRR13P2",4914,5531
"ENSG00000259891",40,14,34,327,247,384,0.000663607560386139,"AC107375.1",4915,-1395
"ENSG00000160445",3672,2515,6848,2688,1444,2670,0.000665394258640714,"ZER1",4916,-1257
"ENSG00000103187",29170,22209,90581,6240,21052,2957,0.000665420473634727,"COTL1",4917,-883
"ENSG00000280037",2,0,0,47,53,40,0.000666974950143948,"AC092653.2",4918,-679
"ENSG00000254131",0,0,0,21,35,20,0.000667014817235417,"AC093367.1",4919,583
"ENSG00000164398",322,175,227,114,21,11,0.000667645254558146,"ACSL6",4920,4589
"ENSG00000197614",9,55,12,3,3,0,0.000667939145235672,"MFAP5",4921,-2141
"ENSG00000278383",0,0,0,59,8,36,0.000669570691791934,"AL031673.1",4922,499
"ENSG00000225505",0,0,0,22,71,11,0.000669876680668169,"AC104332.1",4923,2439
"ENSG00000206976",0,0,0,26,39,15,0.000670509573412877,"AC087441.1",4924,2831
"ENSG00000178385",278,299,535,1960,1997,1833,0.000672150615774769,"PLEKHM3",4925,-1420
"ENSG00000186919",3,5,0,64,144,93,0.000672150615774769,"ZACN",4926,325
"ENSG00000237359",0,0,0,18,15,63,0.000675397495531359,"AL354977.2",4927,2532
"ENSG00000182253",105,100,189,49,7,2,0.000675599543354459,"SYNM",4928,-2012
"ENSG00000242154",2,0,8,88,110,40,0.000675828393174756,"AC004884.2",4929,183
"ENSG00000232862",0,0,1,16,51,56,0.000677280141671064,"AL138787.1",4930,-1003
"ENSG00000232693",0,0,0,8,43,49,0.000679648792535637,"AC012370.1",4931,2521
"ENSG00000117090",594,224,309,169,60,18,0.000681268557850731,"SLAMF1",4932,-1305
"ENSG00000197582",261,345,11,25,28,30,0.000681268557850731,"GPX1P1",4933,-3251
"ENSG00000185829",32,6,52,324,486,306,0.000682186658769204,"ARL17A",4934,7238
"ENSG00000259268",1,10,77,1,0,0,0.000682256052437533,"AC007950.1",4935,-2423
"ENSG00000278765",1,3,0,60,79,37,0.000683887815202379,"AC004477.2",4936,95
"ENSG00000238061",0,0,0,20,15,55,0.000684410211726954,"AL356273.2",4937,2656
"ENSG00000141543",2318,1673,3607,1827,1955,1459,0.000685123603098543,"EIF4A3",4938,15
"ENSG00000111850",24,51,125,743,356,959,0.000685391215234849,"SMIM8",4939,-160
"ENSG00000241484",47,51,18,10,0,3,0.000685391215234849,"ARHGAP8",4940,NA
"ENSG00000128059",41,101,37,895,737,1087,0.000685651522691307,"PPAT",4941,-2348
"ENSG00000253284",4,0,0,40,91,166,0.000685774586511227,"AC092828.1",4942,-1324
"ENSG00000213235",2,1,2,21,68,78,0.000686324158971356,"EEF1A1P16",4943,14705
"ENSG00000264490",4,13,57,2,0,2,0.000687372394323593,"BX640514.1",4944,-1020
"ENSG00000266696",0,1,0,25,47,35,0.000687372394323593,"AC044840.1",4945,3560
"ENSG00000212497",0,0,0,23,20,31,0.000687550710683467,"RNA5SP465",4946,591
"ENSG00000238405",0,0,0,34,19,22,0.000689044256621717,"RNA5SP311",4947,602
"ENSG00000152760",14,6,164,1371,722,1345,0.000689462788644983,"TCTEX1D1",4948,-1884
"ENSG00000258926",7,13,1,527,121,166,0.000690278575027434,"AL355916.2",4949,15098
"ENSG00000266088",39,111,2,4,0,4,0.000690607954786889,"AC004585.1",4950,-3362
"ENSG00000124459",59,63,198,655,653,804,0.000690799852556983,"ZNF45",4951,-1325
"ENSG00000153044",42,52,72,292,530,595,0.000691381129427522,"CENPH",4952,-1010
"ENSG00000243431",10,2,2,112,103,132,0.000692019033376143,"RPL5P30",4953,-542
"ENSG00000254577",3,0,0,70,43,62,0.00069363264602341,"AC087276.1",4954,15787
"ENSG00000224812",0,0,0,12,52,26,0.000693723559862023,"TMEM72-AS1",4955,15695
"ENSG00000122694",2824,6549,20153,1678,3915,715,0.000694580001457886,"GLIPR2",4956,-861
"ENSG00000228452",7,3,24,0,0,0,0.000694580001457886,"AC098484.1",4957,NA
"ENSG00000160055",271,260,1429,150,224,231,0.000694582397792306,"TMEM234",4958,1146
"ENSG00000169895",3023,1523,3838,1686,1764,1035,0.000694582397792306,"SYAP1",4959,-1207
"ENSG00000124091",25,9,21,219,173,190,0.000695030732827434,"GCNT7",4960,10237
"ENSG00000258449",1,1,0,29,48,56,0.000695179101682782,"AC023510.1",4961,1896
"ENSG00000172137",3,8,21,0,0,0,0.000695751512038742,"CALB2",4962,-2118
"ENSG00000101868",184,145,105,1657,1617,1473,0.00069651084820988,"POLA1",4963,-1083
"ENSG00000118046",2392,1990,3191,2082,1607,1100,0.00069651084820988,"STK11",4964,-1619
"ENSG00000197070",2094,1911,5071,2414,1617,1309,0.00069695627191848,"ARRDC1",4965,3285
"ENSG00000140650",57,105,79,666,1058,670,0.000697362008387902,"PMM2",4966,-105
"ENSG00000253770",0,0,0,28,42,13,0.000697380674205787,"HMGB1P23",4967,564
"ENSG00000231028",0,0,2,33,32,88,0.000697941883330611,"LINC00271",4968,2309
"ENSG00000092330",1343,2634,9062,1386,1836,1242,0.000698258275204589,"TINF2",4969,-885
"ENSG00000178685",2823,1829,7899,2577,1369,1545,0.000698258275204589,"PARP10",4970,-1443
"ENSG00000223828",0,0,0,16,41,23,0.000698258275204589,"BANF1P4",4971,2817
"ENSG00000215030",1456,936,744,234,373,540,0.000699122568463299,"RPL13P12",4972,-3475
"ENSG00000280789",218,417,1348,261,261,217,0.000699547838525613,"PAGR1",4973,20025
"ENSG00000136891",306,393,370,3201,2185,3371,0.000700052687921567,"TEX10",4974,-1890
"ENSG00000132207",18,9,17,1,3,2,0.000700891337168591,"SLX1A",4975,NA
"ENSG00000140527",0,0,0,68,6,40,0.0007015193474219,"WDR93",4976,182
"ENSG00000224080",8,9,9,98,78,129,0.0007015193474219,"UBE2FP1",4977,3084
"ENSG00000183036",4,4,31,0,0,0,0.000701530344569833,"PCP4",4978,-2368
"ENSG00000103024",249,601,449,192,175,227,0.000702447973922354,"NME3",4979,-1271
"ENSG00000167283",705,1656,3280,562,928,824,0.000703231391500469,"ATP5MG",4980,7720
"ENSG00000273654",3,1,12,42,166,114,0.000703971479632662,"AC020904.2",4981,4917
"ENSG00000215158",59,14,4,959,692,1076,0.000704834837987729,"AC138409.2",4982,-2094
"ENSG00000130226",9,6,42,1,0,2,0.000707607909826416,"DPP6",4983,-3878
"ENSG00000129951",48,4,3,415,1281,1069,0.000708346836297254,"PLPPR3",4984,-1410
"ENSG00000163041",4716,3798,25254,3575,3376,3571,0.000708365596959821,"H3-3A",4985,-1471
"ENSG00000253767",0,0,2,43,28,70,0.000709122697951408,"PCDHGA8",4986,-353
"ENSG00000139209",2,0,3,78,13,179,0.000710078064070146,"SLC38A4",4987,-213
"ENSG00000280106",14,23,32,179,159,254,0.000710078064070146,"AC008555.6",4988,-1266
"ENSG00000131100",1658,2580,12660,1325,2147,1200,0.000711000374305534,"ATP6V1E1",4989,-1037
"ENSG00000279884",19,20,170,6,11,14,0.000711000374305534,"AC010894.4",4990,-1846
"ENSG00000115602",821,84,1684,17,45,190,0.000711191192228953,"IL1RL1",4991,-1198
"ENSG00000250891",0,1,0,102,4,106,0.000712792848657709,"LINC02208",4992,488
"ENSG00000117834",34,146,259,51,12,5,0.00071356083113214,"SLC5A9",4993,-1057
"ENSG00000267766",0,0,0,26,15,38,0.000714283117490201,"AC022726.1",4994,2827
"ENSG00000268375",0,0,0,39,14,27,0.00071489438932791,"AC010325.2",4995,576
"ENSG00000242488",2,0,0,60,29,65,0.000715183810650158,"AF107885.1",4996,-904
"ENSG00000121753",133,63,58,29,6,1,0.000715651091488206,"ADGRB2",4997,-2662
"ENSG00000164483",941,1094,200,272,64,24,0.000715762760288792,"SAMD3",4998,1770
"ENSG00000237200",0,2,1,50,42,34,0.000715973161006516,"ZBTB40-IT1",4999,2914
"ENSG00000107262",7180,7187,2493,1629,1955,2238,0.000717185160499156,"BAG1",5000,-1056
"ENSG00000251432",12,12,24,292,73,260,0.000717276974949049,"LINC02615",5001,-453
"ENSG00000275325",3,0,0,70,8,520,0.000717338485970408,"PDCD6IPP1",5002,-547
"ENSG00000204397",186,992,3934,179,450,142,0.000717870330353572,"CARD16",5003,-977
"ENSG00000226163",0,0,0,33,19,22,0.000718123203134358,"AL513185.1",5004,592
"ENSG00000100228",29,146,390,39,54,26,0.000719167048133438,"RAB36",5005,-2114
"ENSG00000143546",5632,76414,636077,10790,19061,373,0.000719167048133438,"S100A8",5006,-945
"ENSG00000263826",4,4,0,165,45,124,0.000719167048133438,"AC112907.3",5007,-1082
"ENSG00000267638",1,0,0,29,27,53,0.000719167048133438,"AC023855.1",5008,12992
"ENSG00000272701",0,0,0,28,41,13,0.000719167048133438,"MESTIT1",5009,564
"ENSG00000139914",67,36,48,20,12,22,0.00072086152877965,"FITM1",5010,3421
"ENSG00000259367",3,0,0,38,136,51,0.00072086152877965,"AC087286.2",5011,828
"ENSG00000160796",16427,16173,62924,19342,9594,8241,0.000720959237527076,"NBEAL2",5012,-1974
"ENSG00000164163",219,438,323,2551,3149,3873,0.000721927291078306,"ABCE1",5013,-1944
"ENSG00000135945",361,215,237,2945,2298,2740,0.000724312286125292,"REV1",5014,-33
"ENSG00000277978",40,43,427,27,30,31,0.000724312286125292,"AC010542.5",5015,-1978
"ENSG00000128294",2430,3240,10871,2718,1636,2588,0.000726497533327028,"TPST2",5016,-1065
"ENSG00000234607",0,0,6,43,78,84,0.000726497533327028,"AL355994.4",5017,-613
"ENSG00000144118",2638,3457,26650,1228,2750,2336,0.000728156154015085,"RALB",5018,-801
"ENSG00000258571",0,1,0,49,20,42,0.000728870747994827,"PTTG4P",5019,3574
"ENSG00000226699",0,0,0,18,25,31,0.000729046803940854,"AL360181.1",5020,8169
"ENSG00000139174",10,19,46,278,143,320,0.000729247773100923,"PRICKLE1",5021,-2270
"ENSG00000223804",48,79,122,36,51,37,0.000729551751368051,"AC244669.1",5022,-452
"ENSG00000165023",12,2,43,0,1,0,0.0007307667586978,"DIRAS2",5023,-2698
"ENSG00000169221",2991,2664,14335,2514,2565,2240,0.0007307667586978,"TBC1D10B",5024,-1616
"ENSG00000134146",42,34,20,436,338,492,0.000731726720919351,"DPH6",5025,-2295
"ENSG00000123219",44,60,11,555,1289,850,0.000734432286589692,"CENPK",5026,-448
"ENSG00000163625",1156,1900,10772,578,1212,1240,0.000734432286589692,"WDFY3",5027,-1209
"ENSG00000260510",0,0,0,12,52,25,0.00073463881585586,"AC004381.1",5028,2683
"ENSG00000240305",0,0,0,14,39,27,0.000734815425806033,"AC091152.1",5029,2649
"ENSG00000218749",3,0,1,51,53,41,0.000734972805588939,"AL033519.2",5030,1620
"ENSG00000234040",15,1,1,174,246,343,0.000735184146400774,"RPL10P12",5031,-1141
"ENSG00000077616",14,7,9,159,100,118,0.000735977904886383,"NAALAD2",5032,2186
"ENSG00000241657",37,129,7,10,1,6,0.000737857947888975,"TRBV11-2",5033,2910
"ENSG00000274213",12,94,94,22,7,7,0.000738224268866492,"AC015912.3",5034,-798
"ENSG00000130518",67,179,168,3974,692,1876,0.000738325465322473,"IQCN",5035,6695
"ENSG00000246575",44,8,74,668,459,415,0.000738325465322473,"AC093162.1",5036,16368
"ENSG00000135842",5999,10829,53508,8559,5755,3861,0.000738984154604621,"NIBAN1",5037,-905
"ENSG00000231307",0,0,0,21,29,22,0.000739770135764794,"RPS3P2",5038,589
"ENSG00000135596",6577,7572,34890,2494,7492,3151,0.000739818479042683,"MICAL1",5039,-2039
"ENSG00000171161",1030,1159,3238,1178,1104,721,0.000739989180325815,"ZNF672",5040,-645
"ENSG00000256651",0,0,0,13,21,58,0.000739989180325815,"AC006518.1",5041,473
"ENSG00000280011",46,28,8,691,499,580,0.000739989180325815,"AL031595.2",5042,-1891
"ENSG00000168646",135,34,97,28,1,5,0.000740097186638724,"AXIN2",5043,168
"ENSG00000251192",41,34,48,263,327,362,0.000740124318204934,"ZNF674",5044,-540
"ENSG00000115317",364,485,811,408,304,393,0.00074215360119068,"HTRA2",5045,-864
"ENSG00000099810",208,204,159,1943,1689,1668,0.000742346944466549,"MTAP",5046,-2517
"ENSG00000267346",0,1,0,28,39,34,0.000742346944466549,"EIF5AP3",5047,749
"ENSG00000260517",19,3,11,159,405,131,0.000742483668420516,"AC009093.2",5048,-1864
"ENSG00000279989",4,0,2,88,32,85,0.00074257937659,"AC011815.3",5049,1160
"ENSG00000250473",0,0,0,27,19,26,0.000743934253043441,"DUTP7",5050,583
"ENSG00000235018",0,0,0,23,26,22,0.000744537064734016,"AL137077.1",5051,348
"ENSG00000213131",0,0,6,63,80,49,0.00074581220959343,"YWHAZP4",5052,5222
"ENSG00000274064",2,0,0,59,50,33,0.000749099602736897,"AC040978.1",5053,-781
"ENSG00000184156",12,14,55,8,4,2,0.000749411319999163,"KCNQ3",5054,-2618
"ENSG00000241449",0,0,0,75,3,61,0.000751493667260826,"AC092666.1",5055,379
"ENSG00000229152",96,36,81,590,728,787,0.000751628917765697,"ANKRD10-IT1",5056,5999
"ENSG00000239823",0,0,0,16,61,16,0.000751628917765697,"Y_RNA",5057,5319
"ENSG00000160185",519,322,264,176,21,71,0.000752046212964229,"UBASH3A",5058,-1277
"ENSG00000256594",314,624,417,295,130,104,0.000752069153679301,"AC010186.2",5059,16194
"ENSG00000249986",2,0,1,64,35,34,0.000752813885401164,"YWHAQP6",5060,6853
"ENSG00000105053",1385,1391,4967,1219,1349,1309,0.000752897394360847,"VRK3",5061,-1681
"ENSG00000135926",4148,3172,14806,2590,2820,3653,0.000753279089025582,"TMBIM1",5062,-1329
"ENSG00000203872",8,16,41,326,111,336,0.000753282566163921,"C6orf163",5063,-670
"ENSG00000118402",17,10,14,2,0,0,0.000753742702022047,"ELOVL4",5064,-1738
"ENSG00000231952",0,0,0,22,15,45,0.000753742702022047,"DPY19L1P2",5065,535
"ENSG00000261267",2,0,3,61,33,46,0.000753742702022047,"AC026470.2",5066,19887
"ENSG00000261872",2,0,0,33,63,50,0.000753802152151873,"AC002558.2",5067,826
"ENSG00000283297",19,4,6,403,98,233,0.000754419122994092,"TEX52",5068,4114
"ENSG00000239129",0,0,0,19,27,26,0.000755845191664157,"AC104982.1",5069,579
"ENSG00000207952",0,0,0,19,23,31,0.000757094254781504,"MIR624",5070,502
"ENSG00000244242",323,172,122,96,30,12,0.000757094254781504,"IFITM10",5071,13835
"ENSG00000229954",0,0,0,17,19,46,0.000757199137330063,"MTND2P2",5072,394
